repo,title,body,created_at,closed_at,issue_url,labels,additions,deletions,diff_file_name
ReactiveX/RxJava,"2.x: Add Flowable.switchMap{Maybe,Single}{DelayError} operators","This PR adds `Flowable` operators that allow switching between a mapped sequence of `Maybe`s or `Single`s, with or without delaying their errors:

- `switchMapMaybe`
- `switchMapMaybeDelayError`
- `switchMapSingle`
- `switchMapSingleDelayError`

They are in the same PR as the `Single` variant's implementation is practically the `Maybe` implementation minus the `onComplete` case.

Their marbles will be updated in a separate PR.

Originally requested in #4853.",2018-03-01 20:35:47,2018-03-02 08:56:41,https://api.github.com/repos/ReactiveX/RxJava/issues/5873,"['2.x', 'Enhancement']",1990,0,ReactiveX_RxJava_pull_5873.diff
ReactiveX/RxJava,"2.x: Add Flowable.concatMap{Maybe,Single}{DelayError} operators","This PR adds operators that allow concatenating a mapped sequence of `Maybe`s or `Single`s, with or without delaying their errors:

- `concatMapMaybe` (+1 overload with prefetch)
- `concatMapMaybeDelayError` (+2 overloads with error mode and prefetch)
- `concatMapSingle` (+1 overload with prefetch)
- `concatMapSingleDelayError` (+2 overloads with error mode and prefetch)

They are in the same PR as the `Single` variant's implementation is practically the `Maybe` implementation minus the `onComplete` case.

Their marbles will be updated in a separate PR.

Originally requested in #4853.",2018-03-01 14:27:47,2018-03-01 18:46:57,https://api.github.com/repos/ReactiveX/RxJava/issues/5872,"['2.x', 'Enhancement']",1692,5,ReactiveX_RxJava_pull_5872.diff
ReactiveX/RxJava,2.x: Add Flowable.concatMapCompletable{DelayError} operator,"This PR adds the `Flowable.concatMapCompletable` and `Flowable.concatMapCompletableDelayError` operators as requested by #4853.

The marbles will be updated in a separate PR.",2018-02-28 21:28:26,2018-03-01 12:05:53,https://api.github.com/repos/ReactiveX/RxJava/issues/5871,"['2.x', 'Enhancement']",845,0,ReactiveX_RxJava_pull_5871.diff
ReactiveX/RxJava,2.x: Add Flowable.switchMapCompletable{DelayError} operator,"This PR adds the `Flowable.switchMapCompletable` and `Flowable.switchMapCompletableDelayError` operators as requested by #4853.

The associated new marbles are:

![switchMapCompletable](https://raw.github.com/wiki/ReactiveX/RxJava/images/rx-operators/switchMapCompletable.f.png)

![switchMapCompletableDelayError](https://raw.github.com/wiki/ReactiveX/RxJava/images/rx-operators/switchMapCompletableDelayError.f.png)",2018-02-28 11:09:10,2018-03-01 16:46:05,https://api.github.com/repos/ReactiveX/RxJava/issues/5870,"['2.x', 'Enhancement']",720,0,ReactiveX_RxJava_pull_5870.diff
ReactiveX/RxJava,2.x: enhance test for groupBy with evicting map factory,Enhance `FlowableGroupByTest.SingleThreadEvictingHashMap` so that it actually evicts and be a bit defensive by supporting `putAll` and `clear` properly. No change to `src/main/java`.,2018-02-26 23:07:20,2018-02-26 23:22:45,https://api.github.com/repos/ReactiveX/RxJava/issues/5867,"['2.x', 'Test']",6,2,ReactiveX_RxJava_pull_5867.diff
ReactiveX/RxJava,2.x: Improve the JavaDoc of the other lift() operators,"Improve the JavaDoc of the `{Observable | Maybe | Single | Completable}.lift()` operator, adapting the text from #5863.",2018-02-26 12:51:12,2018-02-28 08:41:25,https://api.github.com/repos/ReactiveX/RxJava/issues/5865,"['2.x', 'Documentation']",529,54,ReactiveX_RxJava_pull_5865.diff
ReactiveX/RxJava,2.x: Expand the documentation of the Flowable.lift() operator,"This PR expands the documentation of the `Flowable.lift()` operator used for inserting custom operators into flows in a functional and fluent fashion.

The other reactive base classes feature similar `lift()` operators for which the text can be adapted and contributed in a separate PR once the content of this PR is stabilized by review feedback.

Related: #5862 ",2018-02-23 23:28:00,2018-02-26 11:45:36,https://api.github.com/repos/ReactiveX/RxJava/issues/5863,"['2.x', 'Documentation']",133,17,ReactiveX_RxJava_pull_5863.diff
ReactiveX/RxJava,"2.x: Fix Javadoc warnings, links to the JDK types","The definition of multiple external links was wrong in `build.gradle` where the `options.links()` is actually defined as `String...` and multiple calls are not additional. This made the generated JavaDoc not have links to the JDK types. The fix now properly uses the varargs of the method. In addition, somehow the plain `http://` still wouldn't generate the proper links probably because they are redirected to `https://` for which the javadoc tool is not prepared.

In addition, 4 dangling `<p>` tags were showing up as warnings and have been removed.",2018-02-22 14:27:44,2018-02-23 10:07:53,https://api.github.com/repos/ReactiveX/RxJava/issues/5861,"['2.x', 'Cleanup', 'Documentation']",4,6,ReactiveX_RxJava_pull_5861.diff
ReactiveX/RxJava,2.x: Flowable.groupBy add overload with evicting map factory,"As per discussion in #5763, this PR adds an overload for `Flowable.groupBy` that specifies an `evictingMapFactory`. 

An example of usage taken from the new javadoc:

```java
Function<Consumer<Object>, Map<Integer, Object>> evictingMapFactory = 
   notify ->
       CacheBuilder
         .newBuilder() 
         .maximumSize(3)
         .removalListener(entry -> { 
              try {
                  // emit the value not the key!
                  notify.accept(entry.getValue());
              } catch (Exception e) {
                  throw new RuntimeException(e);
              }
            })
         .<Integer, Object> build()
         .asMap();
         
 // Emit 1000 items but ensure that the
 // internal map never has more than 3 items in it           
 Flowable
   .range(1, 1000)
   // note that number of keys is 10
   .groupBy(x -> x % 10, x-> x, true, 16, evictingMapFactory)
   .flatMap(g -> g)
   .forEach(System.out::println);
```

Note that I based this operator on the 1.x version which I think may have a bug that goes as far as the signature of that method. The eviction consumer should not be given a key but rather the value from the map. I'll pursue the 1.x issue after dealing with this.
",2018-02-21 03:59:36,2018-02-22 12:24:21,https://api.github.com/repos/ReactiveX/RxJava/issues/5860,"['2.x', 'Enhancement']",416,7,ReactiveX_RxJava_pull_5860.diff
ReactiveX/RxJava,2.x: Remove unnecessary comment from Observable.timeInterval(TimeUnit),"
",2018-02-18 16:57:57,2018-02-18 17:30:45,https://api.github.com/repos/ReactiveX/RxJava/issues/5858,[],1,1,ReactiveX_RxJava_pull_5858.diff
ReactiveX/RxJava,2.x: Unify race test loop counts and invocations,"This PR replaces the individual race-test loop counts with global constants and removes the unnecessary custom `Scheduler` value from the invocations of `TestHelper.race()`.

The default loop count is now 2500 and should elimitate the +/- 0.1% coverage fluctuations.",2018-02-17 22:41:13,2018-02-17 23:18:16,https://api.github.com/repos/ReactiveX/RxJava/issues/5857,"['2.x', 'Cleanup', 'Test']",580,623,ReactiveX_RxJava_pull_5857.diff
ReactiveX/RxJava,2.x: Add finite requirement to various collector operators JavaDoc,"Add notes to the following operators to state their sources has to be finite. It has been already done to `toList` in #5465.

- `collect`
- `collectInto`
- `reduce`
- `reduceWith`
- `toMap`
- `toMultimap`
- `toSortedList`",2018-02-17 21:04:23,2018-02-19 20:41:01,https://api.github.com/repos/ReactiveX/RxJava/issues/5856,"['2.x', 'Documentation']",158,33,ReactiveX_RxJava_pull_5856.diff
ReactiveX/RxJava,Fix a race condition in OperatorMerge.InnerSubscriber#onError,"Inner subscriber must queue the error first before setting done, so that after `emitLoop` removes the subscriber,`emitLoop` is guaranteed to notice the error. Otherwise it would be possible that inner subscribers count was 0, and at the same time the error queue was empty.

We observed that sometimes a result of flattening two observables doesn't properly mark the resulting observable as failed, despite the inner observable properly reporting onError. Instead, the error condition was ignored and the result observable was completing normally.


",2018-02-14 20:47:24,2018-02-15 10:15:44,https://api.github.com/repos/ReactiveX/RxJava/issues/5851,"['1.x', 'Bug']",32,1,ReactiveX_RxJava_pull_5851.diff
ReactiveX/RxJava,Fix a race condition that may make OperatorMaterialize emit too many terminal notifications,"We're using RxJava 1.3.5 and one of our tests occasionally fails (very hard to reproduce). The test asserts that `anObservable.toBlocking.toList` (RxScala) expression throws a particular exception, because we expect the observable to be in error state by emitting a single `onError`. However, in rare cases, we observe that there is no exception thrown, and an empty list is returned instead. We verified that the problem is not the observable we use. The observable properly fires the `doOnError` handler prior to  the test assertion failure. Therefore we suspected something wrong happening in the `toBlocking.toList` conversion. I debugged that in fact this conversion uses `OperatorMaterialize` as a part of `BlockingOperatorToIterator`. 

I took a look at the `OperatorMaterialize` and found an obvious bug. The `busy` variable is never set to true anywhere, despite the comments showing the author of the code intended it to be true when the `drain` loop was running.

The PR fixes this problem by setting `busy` to true at the entry of the `drain` method. 

However I still have some doubts about the original code: 
- Why does `drain` have to be called from `requestMore`? Why isn't it enough to call it from `onCompleted` and `onError`? It looks like the `drain` logic does anything only if the `terminalNotification` is set, and it can be set only by `onCompleted` and `onError`.
- What is this `drain` logic supposed to do? Looks rather complex and the intent of it is not obvious. If we don't call it from `requestMore` then maybe we don't need the `drain` logic at all? Why not emit the terminal notifications directly from `onError` and `onCompleted` ?

Thanks,
Piotr Kołaczkowski",2018-02-14 11:25:36,2018-02-15 18:49:26,https://api.github.com/repos/ReactiveX/RxJava/issues/5850,"['1.x', 'Bug']",32,1,ReactiveX_RxJava_pull_5850.diff
ReactiveX/RxJava,2.x: Improve the wording of the Maybe.fromCallable JavaDoc,This PR improves the wording and details of the `Maybe.fromCallable` operator's JavaDoc.,2018-02-09 22:13:08,2018-02-13 09:19:46,https://api.github.com/repos/ReactiveX/RxJava/issues/5848,"['2.x', 'Documentation']",24,8,ReactiveX_RxJava_pull_5848.diff
ReactiveX/RxJava,2.x: Add efficient mergeWith(Single|Maybe|Completable) overloads.,"This PR adds specialized overloads to the `mergeWith` operator in `Flowable` and `Observable`.

If accepted, the marbles will be updated in a separate PR.

Related: #5350.",2018-02-09 11:34:17,2018-02-19 20:18:42,https://api.github.com/repos/ReactiveX/RxJava/issues/5847,"['2.x', 'Enhancement']",3441,4,ReactiveX_RxJava_pull_5847.diff
ReactiveX/RxJava,2.x: Add efficient concatWith(Single|Maybe|Completable) overloads,"This PR adds specialized overloads to the `concatWith` operator in `Flowable` and `Observable`.

If accepted, the marbles will be updated in a separate PR.

Related: #5350.",2018-02-08 20:19:08,2018-02-16 11:37:38,https://api.github.com/repos/ReactiveX/RxJava/issues/5845,"['2.x', 'Enhancement']",1717,3,ReactiveX_RxJava_pull_5845.diff
ReactiveX/RxJava,2.x: Explain the properties of the XEmitter interfaces in detail,"This PR explains the properties of the 5 specifc `Emitter` types in more details:

- error handling
- resource handling
- concurrent use aspects
- the difference between `Disposable` and `Cancellable` resource handling
- terminal state effects",2018-02-08 12:53:37,2018-02-13 08:56:24,https://api.github.com/repos/ReactiveX/RxJava/issues/5844,"['2.x', 'Documentation']",135,22,ReactiveX_RxJava_pull_5844.diff
ReactiveX/RxJava,2.x: Expand the JavaDocs of the Scheduler API,"This PR adds more details to the `Scheduler` and `Worker` API, rewords some older sentences and fixes a few mistakes in others.

In addition, the wording of the `SchedulerRunnableIntrospection` felt a bit clumsy and has been updated as well.",2018-02-07 21:37:14,2018-02-13 07:28:00,https://api.github.com/repos/ReactiveX/RxJava/issues/5843,"['2.x', 'Documentation']",142,29,ReactiveX_RxJava_pull_5843.diff
